basis_status,boundary_gap_to_leading,displacement_kind,frobenius_norm,full_entropy_effective_rank,learning_rate,numerical_rank,numerical_threshold,optimizer,parameters,relative_boundary_gap,relative_reconstruction_residual,retained_rank,run_id,shape,spectral_norm,stable_rank,stage,step,tensor,top_rank_energy
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,884736,,,16,diagnostic-natural-adamw,"[768, 1152]",0.0,,1,1,0.layers.7.mlp.Wo.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,884736,,,16,diagnostic-natural-adamw,"[768, 1152]",0.0,,1,1,0.layers.7.mlp.Wo.weight,
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,589824,,,16,diagnostic-natural-adamw,"[768, 768]",0.0,,1,1,0.layers.8.attn.Wo.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,589824,,,16,diagnostic-natural-adamw,"[768, 768]",0.0,,1,1,0.layers.8.attn.Wo.weight,
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,1769472,,,16,diagnostic-natural-adamw,"[2304, 768]",0.0,,1,1,0.layers.8.attn.Wqkv.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,1769472,,,16,diagnostic-natural-adamw,"[2304, 768]",0.0,,1,1,0.layers.8.attn.Wqkv.weight,
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,1769472,,,16,diagnostic-natural-adamw,"[2304, 768]",0.0,,1,1,0.layers.8.mlp.Wi.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,1769472,,,16,diagnostic-natural-adamw,"[2304, 768]",0.0,,1,1,0.layers.8.mlp.Wi.weight,
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,884736,,,16,diagnostic-natural-adamw,"[768, 1152]",0.0,,1,1,0.layers.8.mlp.Wo.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,884736,,,16,diagnostic-natural-adamw,"[768, 1152]",0.0,,1,1,0.layers.8.mlp.Wo.weight,
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,589824,,,16,diagnostic-natural-adamw,"[768, 768]",0.0,,1,1,0.layers.9.attn.Wo.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,589824,,,16,diagnostic-natural-adamw,"[768, 768]",0.0,,1,1,0.layers.9.attn.Wo.weight,
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,1769472,,,16,diagnostic-natural-adamw,"[2304, 768]",0.0,,1,1,0.layers.9.attn.Wqkv.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,1769472,,,16,diagnostic-natural-adamw,"[2304, 768]",0.0,,1,1,0.layers.9.attn.Wqkv.weight,
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,1769472,,,16,diagnostic-natural-adamw,"[2304, 768]",0.0,,1,1,0.layers.9.mlp.Wi.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,1769472,,,16,diagnostic-natural-adamw,"[2304, 768]",0.0,,1,1,0.layers.9.mlp.Wi.weight,
zero,,saved_segment,0.0,,3e-05,0,0.0,adamw,884736,,,16,diagnostic-natural-adamw,"[768, 1152]",0.0,,1,1,0.layers.9.mlp.Wo.weight,
zero,,cumulative,0.0,,3e-05,0,0.0,adamw,884736,,,16,diagnostic-natural-adamw,"[768, 1152]",0.0,,1,1,0.layers.9.mlp.Wo.weight,
resolved,0.00694801987883687,saved_segment,0.01640439302337367,523.4391042206227,3e-05,768,1.0362417240026468e-15,adamw,589824,0.029410758256480086,3.906066835607159e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006076585731880313,7.287877639456608,2,2,0.layers.0.attn.Wo.weight,0.3648339769372722
resolved,0.00694801987883687,cumulative,0.01640439302337367,523.4391042206227,3e-05,768,1.0362417240026468e-15,adamw,589824,0.029410758256480086,3.906066835607159e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006076585731880313,7.287877639456608,2,2,0.layers.0.attn.Wo.weight,0.3648339769372722
resolved,0.01040045943081526,saved_segment,0.02864590174344448,622.9820046053069,3e-05,768,4.498518373080426e-15,adamw,1769472,0.03564029007548689,3.5378366677386215e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.008793196904828271,10.612834681040708,2,2,0.layers.0.attn.Wqkv.weight,0.3813727854693147
resolved,0.01040045943081526,cumulative,0.02864590174344448,622.9820046053069,3e-05,768,4.498518373080426e-15,adamw,1769472,0.03564029007548689,3.5378366677386215e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.008793196904828271,10.612834681040708,2,2,0.layers.0.attn.Wqkv.weight,0.3813727854693147
resolved,0.010053647267626522,saved_segment,0.028384151700178356,650.2805795242745,3e-05,768,4.051939471269785e-15,adamw,1769472,0.03392314361110246,3.775597678490902e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007920274779921183,12.843143665299527,2,2,0.layers.0.mlp.Wi.weight,0.287015740012771
resolved,0.010053647267626522,cumulative,0.028384151700178356,650.2805795242745,3e-05,768,4.051939471269785e-15,adamw,1769472,0.03392314361110246,3.775597678490902e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007920274779921183,12.843143665299527,2,2,0.layers.0.mlp.Wi.weight,0.287015740012771
resolved,0.012214440184183956,saved_segment,0.02006717316745088,607.2157412554958,3e-05,768,1.3009822585686871e-15,adamw,884736,0.034375224806980194,3.5250675342941347e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.005086027096272192,15.56736318542915,2,2,0.layers.0.mlp.Wo.weight,0.28209324519677886
resolved,0.012214440184183956,cumulative,0.02006717316745088,607.2157412554958,3e-05,768,1.3009822585686871e-15,adamw,884736,0.034375224806980194,3.5250675342941347e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.005086027096272192,15.56736318542915,2,2,0.layers.0.mlp.Wo.weight,0.28209324519677886
resolved,0.0019018136282969833,saved_segment,0.016378073850943017,534.5711929659606,3e-05,768,9.375817809748887e-16,adamw,589824,0.007061228155401542,3.5828267175416724e-15,16,diagnostic-natural-adamw,"[768, 768]",0.005498037707588378,8.873811968604565,2,2,0.layers.1.attn.Wo.weight,0.3279799886202638
resolved,0.0019018136282969833,cumulative,0.016378073850943017,534.5711929659606,3e-05,768,9.375817809748887e-16,adamw,589824,0.007061228155401542,3.5828267175416724e-15,16,diagnostic-natural-adamw,"[768, 768]",0.005498037707588378,8.873811968604565,2,2,0.layers.1.attn.Wo.weight,0.3279799886202638
resolved,0.012009952657945555,saved_segment,0.02823061513977966,639.483677853677,3e-05,768,3.757178098178425e-15,adamw,1769472,0.034821181778324516,4.102131172274659e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007344108456128881,14.776191783830098,2,2,0.layers.1.attn.Wqkv.weight,0.27023896505960515
resolved,0.012009952657945555,cumulative,0.02823061513977966,639.483677853677,3e-05,768,3.757178098178425e-15,adamw,1769472,0.034821181778324516,4.102131172274659e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007344108456128881,14.776191783830098,2,2,0.layers.1.attn.Wqkv.weight,0.27023896505960515
resolved,0.006978176954746424,saved_segment,0.028391373692336113,654.0364460571465,3e-05,768,4.028104115606503e-15,adamw,1769472,0.02296368356454755,4.491789029390582e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007873684112003043,13.002199869532271,2,2,0.layers.1.mlp.Wi.weight,0.2590407613414574
resolved,0.006978176954746424,cumulative,0.028391373692336113,654.0364460571465,3e-05,768,4.028104115606503e-15,adamw,1769472,0.02296368356454755,4.491789029390582e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007873684112003043,13.002199869532271,2,2,0.layers.1.mlp.Wi.weight,0.2590407613414574
resolved,0.004629952818129682,saved_segment,0.020080064265078707,613.8863686176181,3e-05,768,1.2063254770674305e-15,adamw,884736,0.012279068964905986,3.670279073442566e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004715978271708695,18.129532526831643,2,2,0.layers.1.mlp.Wo.weight,0.241954558289619
resolved,0.004629952818129682,cumulative,0.020080064265078707,613.8863686176181,3e-05,768,1.2063254770674305e-15,adamw,884736,0.012279068964905986,3.670279073442566e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004715978271708695,18.129532526831643,2,2,0.layers.1.mlp.Wo.weight,0.241954558289619
resolved,0.0060048927803623845,saved_segment,0.016508234648889335,518.43126072977,3e-05,768,7.712360915864934e-16,adamw,589824,0.016618029785695432,2.834212952580407e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004522576269119283,13.323841801362251,2,2,0.layers.10.attn.Wo.weight,0.37008071974604684
resolved,0.0060048927803623845,cumulative,0.016508234648889335,518.43126072977,3e-05,768,7.712360915864934e-16,adamw,589824,0.016618029785695432,2.834212952580407e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004522576269119283,13.323841801362251,2,2,0.layers.10.attn.Wo.weight,0.37008071974604684
resolved,0.010012259421304496,saved_segment,0.028352236524552987,636.7483904639943,3e-05,768,3.1501513471848854e-15,adamw,1769472,0.023706261575600428,3.6454154834162655e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006157560951971578,21.201042056344516,2,2,0.layers.10.attn.Wqkv.weight,0.2637341519065579
resolved,0.010012259421304496,cumulative,0.028352236524552987,636.7483904639943,3e-05,768,3.1501513471848854e-15,adamw,1769472,0.023706261575600428,3.6454154834162655e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006157560951971578,21.201042056344516,2,2,0.layers.10.attn.Wqkv.weight,0.2637341519065579
resolved,0.01855794973634078,saved_segment,0.028514580256944543,644.7355658278959,3e-05,768,3.4829934664961457e-15,adamw,1769472,0.04986923968855632,4.156654270376808e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006808163228231734,17.541795627350567,2,2,0.layers.10.mlp.Wi.weight,0.28310510383469145
resolved,0.01855794973634078,cumulative,0.028514580256944543,644.7355658278959,3e-05,768,3.4829934664961457e-15,adamw,1769472,0.04986923968855632,4.156654270376808e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006808163228231734,17.541795627350567,2,2,0.layers.10.mlp.Wi.weight,0.28310510383469145
resolved,0.01635724549796437,saved_segment,0.02018863197333468,607.4808860103554,3e-05,768,1.1105246633104793e-15,adamw,884736,0.03879292662270557,3.422530198696215e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004341456996415642,21.624335722701392,2,2,0.layers.10.mlp.Wo.weight,0.27405259411901334
resolved,0.01635724549796437,cumulative,0.02018863197333468,607.4808860103554,3e-05,768,1.1105246633104793e-15,adamw,884736,0.03879292662270557,3.422530198696215e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004341456996415642,21.624335722701392,2,2,0.layers.10.mlp.Wo.weight,0.27405259411901334
resolved,0.020782959592129988,saved_segment,0.016603472350803606,511.82604977831403,3e-05,768,8.177098604113322e-16,adamw,589824,0.0593128521234626,3.888944932422818e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004795101331569865,11.989533019176239,2,2,0.layers.11.attn.Wo.weight,0.39935159421659944
resolved,0.020782959592129988,cumulative,0.016603472350803606,511.82604977831403,3e-05,768,8.177098604113322e-16,adamw,589824,0.0593128521234626,3.888944932422818e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004795101331569865,11.989533019176239,2,2,0.layers.11.attn.Wo.weight,0.39935159421659944
resolved,0.009166840446767122,saved_segment,0.028440664645957736,632.4279252980115,3e-05,768,3.4022053625291864e-15,adamw,1769472,0.022959724188788562,3.4027223679685177e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006650247744324804,18.289584266151625,2,2,0.layers.11.attn.Wqkv.weight,0.2891599332606589
resolved,0.009166840446767122,cumulative,0.028440664645957736,632.4279252980115,3e-05,768,3.4022053625291864e-15,adamw,1769472,0.022959724188788562,3.4027223679685177e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006650247744324804,18.289584266151625,2,2,0.layers.11.attn.Wqkv.weight,0.2891599332606589
resolved,0.004570992243943397,saved_segment,0.028586281490525903,638.4197649610786,3e-05,768,3.7531610230818045e-15,adamw,1769472,0.013289621548987102,3.5926448102577775e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007336256330300645,15.183305739053454,2,2,0.layers.11.mlp.Wi.weight,0.3112478029731356
resolved,0.004570992243943397,cumulative,0.028586281490525903,638.4197649610786,3e-05,768,3.7531610230818045e-15,adamw,1769472,0.013289621548987102,3.5926448102577775e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007336256330300645,15.183305739053454,2,2,0.layers.11.mlp.Wi.weight,0.3112478029731356
resolved,0.009208907369007698,saved_segment,0.020245310670738478,599.5160567623146,3e-05,768,1.1720365008878419e-15,adamw,884736,0.02259438844878019,3.3067442930867064e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004581929816547834,19.523245966557557,2,2,0.layers.11.mlp.Wo.weight,0.30307726112759914
resolved,0.009208907369007698,cumulative,0.020245310670738478,599.5160567623146,3e-05,768,1.1720365008878419e-15,adamw,884736,0.02259438844878019,3.3067442930867064e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004581929816547834,19.523245966557557,2,2,0.layers.11.mlp.Wo.weight,0.30307726112759914
resolved,0.010590672884673715,saved_segment,0.016652924949322332,501.4887348483855,3e-05,768,8.206576070550438e-16,adamw,589824,0.030483813150146966,2.6690764831890028e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004812387100692524,11.974570398328797,2,2,0.layers.12.attn.Wo.weight,0.4374449512984581
resolved,0.010590672884673715,cumulative,0.016652924949322332,501.4887348483855,3e-05,768,8.206576070550438e-16,adamw,589824,0.030483813150146966,2.6690764831890028e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004812387100692524,11.974570398328797,2,2,0.layers.12.attn.Wo.weight,0.4374449512984581
resolved,0.011961415248395104,saved_segment,0.02865607049743316,616.3855333028165,3e-05,768,3.698687563592009e-15,adamw,1769472,0.030797906657810136,3.5406864076666506e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007229777748764262,15.710260277732395,2,2,0.layers.12.attn.Wqkv.weight,0.36528762745660714
resolved,0.011961415248395104,cumulative,0.02865607049743316,616.3855333028165,3e-05,768,3.698687563592009e-15,adamw,1769472,0.030797906657810136,3.5406864076666506e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.007229777748764262,15.710260277732395,2,2,0.layers.12.attn.Wqkv.weight,0.36528762745660714
resolved,0.0014433051470900818,saved_segment,0.028544511125680246,642.4995631883409,3e-05,768,3.411323529537105e-15,adamw,1769472,0.0038050654005310513,3.3293356715024946e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006668070909923399,18.32503444173843,2,2,0.layers.12.mlp.Wi.weight,0.28801942088407967
resolved,0.0014433051470900818,cumulative,0.028544511125680246,642.4995631883409,3e-05,768,3.411323529537105e-15,adamw,1769472,0.0038050654005310513,3.3293356715024946e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006668070909923399,18.32503444173843,2,2,0.layers.12.mlp.Wi.weight,0.28801942088407967
resolved,0.004393865427053458,saved_segment,0.020258081437310373,603.0286135169131,3e-05,768,1.0827571138183514e-15,adamw,884736,0.009724851254812908,3.2667417869287416e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004232903241601633,22.904453971074815,2,2,0.layers.12.mlp.Wo.weight,0.27474257201440255
resolved,0.004393865427053458,cumulative,0.020258081437310373,603.0286135169131,3e-05,768,1.0827571138183514e-15,adamw,884736,0.009724851254812908,3.2667417869287416e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004232903241601633,22.904453971074815,2,2,0.layers.12.mlp.Wo.weight,0.27474257201440255
resolved,0.01690194688841826,saved_segment,0.01667473547587692,510.7700212980231,3e-05,768,7.738957749751248e-16,adamw,589824,0.04556907570390697,3.152881203682432e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004538172817449965,13.500686290255475,2,2,0.layers.13.attn.Wo.weight,0.3923178023287186
resolved,0.01690194688841826,cumulative,0.01667473547587692,510.7700212980231,3e-05,768,7.738957749751248e-16,adamw,589824,0.04556907570390697,3.152881203682432e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004538172817449965,13.500686290255475,2,2,0.layers.13.attn.Wo.weight,0.3923178023287186
resolved,0.015748179959848372,saved_segment,0.02859486808470494,632.1416423278629,3e-05,768,3.3128024917354428e-15,adamw,1769472,0.0381553314063309,3.983017461522651e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006475493084779423,19.499815708972577,2,2,0.layers.13.attn.Wqkv.weight,0.286256980179906
resolved,0.015748179959848372,cumulative,0.02859486808470494,632.1416423278629,3e-05,768,3.3128024917354428e-15,adamw,1769472,0.0381553314063309,3.983017461522651e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006475493084779423,19.499815708972577,2,2,0.layers.13.attn.Wqkv.weight,0.286256980179906
resolved,0.0044310804820155624,saved_segment,0.02866268735807255,646.8796023473246,3e-05,768,3.2376610345529467e-15,adamw,1769472,0.011250259985880293,3.4628582036659944e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006328615029845757,20.512399041311017,2,2,0.layers.13.mlp.Wi.weight,0.26440150977385546
resolved,0.0044310804820155624,cumulative,0.02866268735807255,646.8796023473246,3e-05,768,3.2376610345529467e-15,adamw,1769472,0.011250259985880293,3.4628582036659944e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006328615029845757,20.512399041311017,2,2,0.layers.13.mlp.Wi.weight,0.26440150977385546
resolved,0.006353613001192157,saved_segment,0.02034012632671006,603.8466242802224,3e-05,768,1.0325640133369185e-15,adamw,884736,0.013580428968463775,3.0981271794486007e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004036679605642648,25.389767897983447,2,2,0.layers.13.mlp.Wo.weight,0.27011333444264785
resolved,0.006353613001192157,cumulative,0.02034012632671006,603.8466242802224,3e-05,768,1.0325640133369185e-15,adamw,884736,0.013580428968463775,3.0981271794486007e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004036679605642648,25.389767897983447,2,2,0.layers.13.mlp.Wo.weight,0.27011333444264785
resolved,0.007930102773586325,saved_segment,0.016706075648783583,502.42969109511444,3e-05,768,8.083047883226167e-16,adamw,589824,0.022993482682095792,3.4974426799176786e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004739949405587922,12.422284610456376,2,2,0.layers.14.attn.Wo.weight,0.4328566859795163
resolved,0.007930102773586325,cumulative,0.016706075648783583,502.42969109511444,3e-05,768,8.083047883226167e-16,adamw,589824,0.022993482682095792,3.4974426799176786e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004739949405587922,12.422284610456376,2,2,0.layers.14.attn.Wo.weight,0.4328566859795163
resolved,0.008193911863958167,saved_segment,0.02881914818930701,628.2477329414738,3e-05,768,3.33512596508538e-15,adamw,1769472,0.019712037467952147,3.58389295857396e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006519128495482719,19.54263846598134,2,2,0.layers.14.attn.Wqkv.weight,0.3084608334649467
resolved,0.008193911863958167,cumulative,0.02881914818930701,628.2477329414738,3e-05,768,3.33512596508538e-15,adamw,1769472,0.019712037467952147,3.58389295857396e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006519128495482719,19.54263846598134,2,2,0.layers.14.attn.Wqkv.weight,0.3084608334649467
resolved,0.006671346418420725,saved_segment,0.028743677527242505,647.0104503753437,3e-05,768,3.188615872850097e-15,adamw,1769472,0.016682675477672243,3.694267781892821e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006232747073261869,21.26795128743924,2,2,0.layers.14.mlp.Wi.weight,0.269451684728757
resolved,0.006671346418420725,cumulative,0.028743677527242505,647.0104503753437,3e-05,768,3.188615872850097e-15,adamw,1769472,0.016682675477672243,3.694267781892821e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006232747073261869,21.26795128743924,2,2,0.layers.14.mlp.Wi.weight,0.269451684728757
resolved,0.017877027996234213,saved_segment,0.020407365618158473,599.1565341095892,3e-05,768,1.1173788753007996e-15,adamw,884736,0.040388046706045934,3.4227884714926866e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004368252679198216,21.825207773388854,2,2,0.layers.14.mlp.Wo.weight,0.28938078391848915
resolved,0.017877027996234213,cumulative,0.020407365618158473,599.1565341095892,3e-05,768,1.1173788753007996e-15,adamw,884736,0.040388046706045934,3.4227884714926866e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004368252679198216,21.825207773388854,2,2,0.layers.14.mlp.Wo.weight,0.28938078391848915
resolved,0.007458280216945661,saved_segment,0.016716261650916622,511.5992299661699,3e-05,768,8.018154624299174e-16,adamw,589824,0.021097918278068957,3.171616252554199e-15,16,diagnostic-natural-adamw,"[768, 768]",0.0047018955961188515,12.63957169070814,2,2,0.layers.15.attn.Wo.weight,0.38385325253702746
resolved,0.007458280216945661,cumulative,0.016716261650916622,511.5992299661699,3e-05,768,8.018154624299174e-16,adamw,589824,0.021097918278068957,3.171616252554199e-15,16,diagnostic-natural-adamw,"[768, 768]",0.0047018955961188515,12.63957169070814,2,2,0.layers.15.attn.Wo.weight,0.38385325253702746
resolved,0.002777290434628018,saved_segment,0.028814862376258646,631.6924694975318,3e-05,768,3.0101739953941463e-15,adamw,1769472,0.005965150341925203,3.482768364405167e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.005883948994781872,23.982546797863606,2,2,0.layers.15.attn.Wqkv.weight,0.2935926518871218
resolved,0.002777290434628018,cumulative,0.028814862376258646,631.6924694975318,3e-05,768,3.0101739953941463e-15,adamw,1769472,0.005965150341925203,3.482768364405167e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.005883948994781872,23.982546797863606,2,2,0.layers.15.attn.Wqkv.weight,0.2935926518871218
resolved,0.012865335602185522,saved_segment,0.028739988583853276,646.7189019297551,3e-05,768,3.4032397044028407e-15,adamw,1769472,0.03464475669101082,3.2153071267157207e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006652269559288677,18.665236811537863,2,2,0.layers.15.mlp.Wi.weight,0.2745324146189729
resolved,0.012865335602185522,cumulative,0.028739988583853276,646.7189019297551,3e-05,768,3.4032397044028407e-15,adamw,1769472,0.03464475669101082,3.2153071267157207e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006652269559288677,18.665236811537863,2,2,0.layers.15.mlp.Wi.weight,0.2745324146189729
resolved,0.0040953169961655605,saved_segment,0.02034807428744543,604.0189562862918,3e-05,768,1.179409477734067e-15,adamw,884736,0.010541613364276036,3.8439170135218704e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004610753545521159,19.47613656978396,2,2,0.layers.15.mlp.Wo.weight,0.27889053186222684
resolved,0.0040953169961655605,cumulative,0.02034807428744543,604.0189562862918,3e-05,768,1.179409477734067e-15,adamw,884736,0.010541613364276036,3.8439170135218704e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004610753545521159,19.47613656978396,2,2,0.layers.15.mlp.Wo.weight,0.27889053186222684
resolved,0.005125072717839109,saved_segment,0.016676812068976647,509.55392756695176,3e-05,768,8.017916761070534e-16,adamw,589824,0.014453415273616817,3.4428324877999505e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004701756111646473,12.580730928280442,2,2,0.layers.16.attn.Wo.weight,0.3822071778029989
resolved,0.005125072717839109,cumulative,0.016676812068976647,509.55392756695176,3e-05,768,8.017916761070534e-16,adamw,589824,0.014453415273616817,3.4428324877999505e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004701756111646473,12.580730928280442,2,2,0.layers.16.attn.Wo.weight,0.3822071778029989
resolved,0.00825984450682891,saved_segment,0.02869438670482684,633.3348132043845,3e-05,768,3.1892814235094144e-15,adamw,1769472,0.01958762410361415,3.421533084716877e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006234048016708613,21.186226337369376,2,2,0.layers.16.attn.Wqkv.weight,0.28188005944502154
resolved,0.00825984450682891,cumulative,0.02869438670482684,633.3348132043845,3e-05,768,3.1892814235094144e-15,adamw,1769472,0.01958762410361415,3.421533084716877e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.006234048016708613,21.186226337369376,2,2,0.layers.16.attn.Wqkv.weight,0.28188005944502154
resolved,0.009244393746306517,saved_segment,0.028627459042661015,650.407330106208,3e-05,768,3.0426879538847882e-15,adamw,1769472,0.022680364115726166,3.4424316583041103e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.005947503617760516,23.168407020213937,2,2,0.layers.16.mlp.Wi.weight,0.25431800605929467
resolved,0.009244393746306517,cumulative,0.028627459042661015,650.407330106208,3e-05,768,3.0426879538847882e-15,adamw,1769472,0.022680364115726166,3.4424316583041103e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.005947503617760516,23.168407020213937,2,2,0.layers.16.mlp.Wi.weight,0.25431800605929467
resolved,0.0020687489343069587,saved_segment,0.020305018486729293,603.1562500138779,3e-05,768,1.0785840267650835e-15,adamw,884736,0.004888850728719794,3.204753734969952e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004216589080752603,23.189117379497045,2,2,0.layers.16.mlp.Wo.weight,0.27349830550562426
resolved,0.0020687489343069587,cumulative,0.020305018486729293,603.1562500138779,3e-05,768,1.0785840267650835e-15,adamw,884736,0.004888850728719794,3.204753734969952e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.004216589080752603,23.189117379497045,2,2,0.layers.16.mlp.Wo.weight,0.27349830550562426
resolved,0.003144466926937438,saved_segment,0.016644746926670496,516.6665938546923,3e-05,768,6.854927034735387e-16,adamw,589824,0.007939326010569294,3.0137609248828842e-15,16,diagnostic-natural-adamw,"[768, 768]",0.004019771723865394,17.145557491710264,2,2,0.layers.17.attn.Wo.weight,0.3493893281879123
